url,rank,score,raw_score,grade,grade_reliable,coverage_note,total_findings,critical,high,medium,low,info,tests_run,modules_discovered,waf,page_is_representative,duration_seconds,findings_by_scout,ocsp_stapling
https://xtits.xxx,19281,0,-98.0,F,True,,47,2,4,18,15,8,10,10,,True,7.85,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 10, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 7, ""test_10_hallucinated_deps"": 1}",false
https://usp-vpn.store,19437,21,21.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,9,1,3,0,2,3,2,10,,False,3.74,"{""test_04_ssl_tls"": 7, ""test_07_email_security"": 2}",false
https://gorgias-convert.com,19681,21,21.0,F,True,,23,1,2,1,12,7,10,10,Cloudflare,True,4.33,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://arcg.is,19736,0,-8.0,F,True,,71,1,2,22,34,12,10,10,,True,6.86,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 9, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 36, ""test_10_hallucinated_deps"": 1}",false
https://flashscore.sk,19796,11,11.0,F,True,,67,0,4,4,50,9,10,10,,True,15.46,"{""test_01_secrets"": 2, ""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 38, ""test_10_hallucinated_deps"": 1}",false
https://nightcafe.studio,19821,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,Cloudflare,False,4.45,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://momentohq.com,19936,31,31.0,F,True,,27,0,3,3,12,9,10,10,,True,6.6,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://minds.com,20973,39,39.0,F,True,,26,0,2,3,12,9,10,10,Cloudflare,True,11.44,"{""test_01_secrets"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://usercontent.one,21204,66,66.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,2,0,2,3,2,10,,False,4.5,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 3}",false
https://dindadisini.space,21414,91,91.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,1,2,3,2,10,Cloudflare,False,4.99,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://findglocal.com,21462,46,46.0,F,True,,29,0,2,5,12,10,10,10,Cloudflare,True,5.24,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://staticvaultcdn.xyz,21536,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.17,"{""test_07_email_security"": 3}",
https://fruitmail.net,21812,59,59.0,D,True,,32,0,1,6,15,10,10,10,,True,16.27,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 5, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://ebay.ie,22034,98,98.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,1,4,2,10,Akamai,False,6.9,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://sass-lang.com,22459,0,-17.0,F,True,,31,0,6,5,13,7,10,10,,True,5.89,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://tepco.co.jp,22469,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,0,1,0,2,1,10,,False,0.26,"{""test_07_email_security"": 3}",
https://nit.ro,22667,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.26,"{""test_07_email_security"": 3}",
https://anycast.me,22674,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,0,1,0,1,1,10,,False,0.76,"{""test_07_email_security"": 2}",
https://movistar.es,22740,53,53.0,F,True,,58,0,1,4,36,17,10,10,,True,8.67,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 10, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 25, ""test_10_hallucinated_deps"": 1}",false
https://fry99.cc,22995,0,-22.0,F,True,,36,0,5,10,11,10,10,10,Cloudflare,True,5.21,"{""test_02_frontend_libs"": 5, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://tadex.id,23412,14,14.0,F,True,,33,0,4,4,15,10,10,10,Cloudflare,True,4.57,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 16, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://resultadodelaloteria.com,23434,1,1.0,F,True,,30,0,4,7,12,7,10,10,,True,5.08,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 7, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://goodshort.com,23870,33,33.0,F,True,,30,0,3,3,16,8,10,10,Akamai,True,14.29,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://skwstat.ru,23921,81,81.0,B,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,1,0,2,3,2,10,,False,5.58,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://alkame7awx6p.com,24037,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.25,"{""test_07_email_security"": 3}",
https://farfetch.net,24323,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,1,0,0,0,0,1,1,10,,False,0.32,"{""test_07_email_security"": 1}",
https://socket.io,24617,0,-17.0,F,True,,29,0,6,3,11,9,10,10,,True,4.8,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://elephantjournal.com,24830,0,-21.0,F,True,,49,2,1,21,15,10,10,10,Cloudflare,True,12.05,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 18, ""test_10_hallucinated_deps"": 1}",false
https://yummly.com,25122,81,81.0,B,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,1,0,2,3,2,10,Akamai,False,7.52,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://adlooxtracking.ru,25170,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.34,"{""test_07_email_security"": 3}",
https://aswatson.com,25573,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,Akamai,False,4.0,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://mediadash.ru,25663,0,-95.0,F,True,,38,2,5,8,15,8,10,10,,True,5.4,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 9, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 16, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://deps.dev,25708,41,41.0,F,True,,50,0,2,4,14,30,10,10,,True,3.38,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 22, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://yorkshirepost.co.uk,25733,0,-17.0,F,True,,30,1,4,5,12,8,10,10,Cloudflare,True,6.11,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://conicet.gov.ar,25795,18,18.0,F,True,,46,0,2,10,11,23,10,10,,True,25.24,"{""test_02_frontend_libs"": 5, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 15, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://spinsfest.com,26049,0,-34.0,F,True,,36,0,5,9,11,11,10,10,Cloudflare,True,15.86,"{""test_02_frontend_libs"": 7, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://collegehumor.com,26198,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,22.24,"{""test_07_email_security"": 3}",
https://covatic.io,26816,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.19,"{""test_07_email_security"": 3}",
https://spellknight.com,27343,63,63.0,D,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,8,0,2,1,1,4,2,10,,False,3.12,"{""test_04_ssl_tls"": 5, ""test_07_email_security"": 3}",false
https://lavasoft.com,27625,33,33.0,F,True,,28,0,3,4,11,10,10,10,Cloudflare,True,4.52,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://udc.es,27807,31,31.0,F,True,,29,0,3,4,13,9,10,10,,True,14.35,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://remirepo.net,27870,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,0.43,"{""test_07_email_security"": 2}",
https://todamateria.com.br,27964,46,46.0,F,True,,38,0,1,13,14,10,10,10,,True,10.35,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 6, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 8}",false
https://scorm.com,28054,21,21.0,F,True,,42,0,2,17,13,10,10,10,Cloudflare,True,6.18,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 11, ""test_10_hallucinated_deps"": 1}",false
https://cosmotown.com,28126,91,91.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,1,2,3,2,10,,False,6.38,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://personio-internal.de,28428,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.34,"{""test_07_email_security"": 3}",
https://newarab.com,28509,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,0,3,3,2,10,,False,2.76,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://canlii.org,28529,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,,False,7.92,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://xtrivdfw.com,28570,80,80.0,B,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,1,1,0,1,1,10,,False,0.23,"{""test_07_email_security"": 3}",
https://backloggd.com,28613,29,29.0,F,True,,35,1,1,4,22,7,10,10,Cloudflare,True,4.35,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 11, ""test_10_hallucinated_deps"": 1}",false
https://jxgjp.com,28615,0,-71.0,F,True,,58,0,6,13,13,26,10,10,,True,16.52,"{""test_02_frontend_libs"": 5, ""test_03_cookies"": 4, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 16, ""test_06_info_disclosure"": 23, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://vitals.app,28782,43,43.0,F,True,,27,0,2,6,10,9,10,10,Cloudflare,True,4.43,"{""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://vidal.fr,28979,63,63.0,D,True,,25,0,1,3,14,7,10,10,,True,5.0,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://mangalivre.blog,29360,0,-39.0,F,True,,32,1,5,4,12,10,10,10,Cloudflare,True,3.95,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://q-bid.ru,29397,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.41,"{""test_07_email_security"": 3}",
https://ahcgyy120.com,29402,36,36.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,8,0,4,0,2,2,2,10,,False,12.45,"{""test_04_ssl_tls"": 5, ""test_07_email_security"": 3}",false
https://zrouteofficial.com,29790,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.22,"{""test_07_email_security"": 3}",
https://trellis.net,30281,0,-2.0,F,True,,35,0,5,9,11,10,10,10,,True,24.57,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://mercy.net,30284,39,39.0,F,True,,29,0,2,6,13,8,10,10,Cloudflare,True,9.88,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://rta.ae,30352,33,33.0,F,True,,36,0,0,11,12,13,10,10,,True,12.65,"{""test_03_cookies"": 4, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 11, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://vsmobile.jp,30756,0,-2.0,F,True,,53,0,4,8,24,17,10,10,,True,24.72,"{""test_02_frontend_libs"": 3, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 13, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 15, ""test_10_hallucinated_deps"": 1}",false
https://hankookilbo.com,31037,8,8.0,F,True,,29,0,4,4,12,9,10,10,AWS CloudFront,True,20.67,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://nothing-sus.com,31300,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,3.04,"{""test_07_email_security"": 3}",
https://securenetsystems.net,31418,0,-7.0,F,True,,36,0,5,7,14,10,10,10,,True,14.58,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://sonetel.net,31776,36,36.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,9,0,4,0,2,3,2,10,,False,6.96,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 3}",false
https://heraldodemexico.com.mx,31867,26,26.0,F,True,,35,0,3,7,14,11,10,10,Cloudflare,True,4.32,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://insurancebusinessmag.com,32298,29,29.0,F,True,,39,0,2,12,15,10,10,10,Cloudflare,True,6.5,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 9, ""test_10_hallucinated_deps"": 1}",false
https://asanausercontent.com,32685,66,66.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,2,0,2,3,2,10,AWS CloudFront,False,2.91,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 3}",false
https://hothardware.com,32726,0,-6.0,F,True,,45,1,3,6,15,20,10,10,Cloudflare,True,4.69,"{""test_03_cookies"": 2, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 17, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://ayush.gov.in,32904,18,18.0,F,True,,26,0,3,7,10,6,10,10,,True,17.14,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 2, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://sipgate.cloud,32962,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.29,"{""test_07_email_security"": 3}",
https://mp3.com,33084,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,22.65,"{""test_07_email_security"": 3}",
https://chain.link,33138,58,58.0,D,True,,38,0,1,15,10,12,10,10,Cloudflare,True,5.0,"{""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 12, ""test_10_hallucinated_deps"": 1}",false
https://bupa.com.au,33311,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,4,0,0,0,2,2,2,10,Imperva/Incapsula,False,13.88,"{""test_04_ssl_tls"": 3, ""test_07_email_security"": 1}",false
https://lejia114.com,33581,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,0,0,0,3,1,10,,False,0.24,"{""test_07_email_security"": 3}",
https://ahgora.com.br,33619,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,0,3,3,2,10,Cloudflare,False,8.0,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://vinted.lu,33665,0,-25.0,F,True,,113,0,3,75,27,8,10,10,Cloudflare,True,9.2,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 13, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 73, ""test_10_hallucinated_deps"": 1}",false
https://astrology.com,33679,29,29.0,F,True,,37,0,1,11,16,9,10,10,Cloudflare,True,7.47,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 6, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://iili.io,34020,0,-2.0,F,True,,34,0,4,9,14,7,10,10,,True,5.82,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://comcel.com.co,34326,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,22.75,"{""test_07_email_security"": 2}",
https://timescolonist.com,34865,26,26.0,F,True,,33,0,3,9,13,8,10,10,Cloudflare,True,7.74,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://infralab.net,35360,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,1.29,"{""test_07_email_security"": 2}",
https://apteka-april.ru,35458,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,3,2,2,10,,False,8.08,"{""test_04_ssl_tls"": 3, ""test_07_email_security"": 2}",false
https://naplesnews.com,35528,0,-5.0,F,True,,28,0,3,10,6,9,10,10,,True,7.02,"{""test_01_secrets"": 1, ""test_03_cookies"": 10, ""test_04_ssl_tls"": 7, ""test_05_security_headers"": 3, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://audiofanzine.com,35595,38,38.0,F,True,,44,0,2,4,14,24,10,10,,True,4.5,"{""test_04_ssl_tls"": 5, ""test_05_security_headers"": 16, ""test_06_info_disclosure"": 18, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://mintlify.com,35702,0,-26.0,F,True,,33,0,6,4,13,10,10,10,Cloudflare,True,10.31,"{""test_01_secrets"": 2, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 2, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://eascdn.net,35857,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.25,"{""test_07_email_security"": 3}",
https://westseattleblog.com,35911,0,-56.0,F,True,,49,2,2,18,16,11,10,10,,True,17.21,"{""test_02_frontend_libs"": 5, ""test_03_cookies"": 4, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 16, ""test_06_info_disclosure"": 6, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 10, ""test_10_hallucinated_deps"": 1}",false
